8714141,FR,BACCARAT,48.452222,6.743889,8772257,FR,Estressin,45.3224,4.5205,0
8714178,FR,POMPEY,48.773333,6.131389,8714178,FR,Pompey,48.4626,6.0752,1
8714178,FR,POMPEY,48.773333,6.131389,8761111,FR,Lestelle,43.0707,0.5447,0
8714200,FR,CHAUMONT,48.109167,5.134167,8714200,FR,Chaumont,48.0634,5.0805,1
8714200,FR,CHAUMONT,48.109167,5.134167,8711717,FR,AMENONCOURT,48.3734,6.4703,0
8714209,FR,LANGRES,47.877222,5.344444,8714209,FR,Langres,47.5237,5.204,1
8714209,FR,LANGRES,47.877222,5.344444,8773464,FR,Sembadel,45.1645,3.431,0
8714400,FR,EPINAL,48.177500,6.441389,8714400,FR,Epinal,48.104,6.2628,1
8714400,FR,EPINAL,48.177500,6.441389,8738182,FR,"Thun le Paradis",49.0024,1.5509,0
8714409,FR,THAON,48.244444,6.415833,8714409,FR,Thaon,48.1442,6.2456,1
8714409,FR,THAON,48.244444,6.415833,8734200,FR,Béthune,50.3116,2.3825,0
8714421,FR,MIRECOURT,48.299444,6.128611,8714421,FR,Mirecourt,48.1757,6.0745,1
8714421,FR,MIRECOURT,48.299444,6.128611,8748176,FR,"Le Pouliguen",47.1657,2.2558,0
8714427,FR,VITTEL,48.202500,5.941667,8714427,FR,Vittel,48.1209,5.563,1
8714427,FR,VITTEL,48.202500,5.941667,8771853,FR,Etalans,47.092,6.1613,0
8714428,FR,CONTREXEVILLE,48.179167,5.889722,8714428,FR,Contrexéville,48.1046,5.5325,1
8714428,FR,CONTREXEVILLE,48.179167,5.889722,8758119,FR,Macau,45.0014,0.3712,0
8714445,FR,REMIREMONT,48.016111,6.598889,8714445,FR,Remiremont,48.0059,6.3556,1
8714445,FR,REMIREMONT,48.016111,6.598889,8772623,FR,"La Fouillouse",45.2952,4.19,0
8714469,FR,CORNIMONT,47.960000,6.835278,8714469,FR,Cornimont,47.5736,6.5007,1
8714469,FR,CORNIMONT,47.960000,6.835278,8758263,FR,"La Hume",44.3823,1.0657,0
8717100,FR,REIMS,49.258889,4.024167,8717100,FR,Reims,49.1533,4.0126,1
8717100,FR,REIMS,49.258889,4.024167,8772670,FR,"La Ricamarie",45.2414,4.2138,0
8717133,FR,FISMES,49.310833,3.682222,8717133,FR,Fismes,49.1839,3.4055,1
8717133,FR,FISMES,49.310833,3.682222,8741180,FR,Montville,49.3303,1.041,0
8717155,FR,EPERNAY,49.046389,3.960000,8717155,FR,Epernay,49.0247,3.5736,1
8717155,FR,EPERNAY,49.046389,3.960000,8739359,FR,"Verneuil sur Avre",48.4434,0.5543,0
8717192,FR,CHAMPAGNE-ARDENNE,49.214444,3.993333,8717192,FR,Champagne-Ardenne,49.1251,3.5939,1
8717192,FR,CHAMPAGNE-ARDENNE,49.214444,3.993333,8764121,FR,Huriel,46.2217,2.2835,0
8717202,FR,NOUZONVILLE,49.811944,4.742500,8717202,FR,Nouzonville,49.4843,4.4432,1
8717202,FR,NOUZONVILLE,49.811944,4.742500,8775137,FR,Meyrargues,43.3838,5.3221,0
8717205,FR,MONTHERME,49.865278,4.740833,8717205,FR,Monthermé,49.5156,4.4426,1
8717205,FR,MONTHERME,49.865278,4.740833,8731733,FR,"Marquise Rinxent",50.482,1.4347,0
8717208,FR,REVIN,49.938611,4.642778,8717208,FR,Revin,49.5619,4.3834,1
8717208,FR,REVIN,49.938611,4.642778,8719355,FR,Metzing,49.0619,6.5731,0
8717209,FR,FUMAY,49.986111,4.691944,8717209,FR,Fumay,49.591,4.4133,1
8717209,FR,FUMAY,49.986111,4.691944,8758367,FR,Montmoreau,45.2353,0.0816,0
8717210,FR,HAYBES,50.011667,4.703889,8717210,FR,Haybes,50.0042,4.4217,1
8717210,FR,HAYBES,50.011667,4.703889,8715817,FR,VERSONNEX,46.1805,6.0545,0
8717213,FR,GIVET,50.140000,4.817778,8717213,FR,Givet,50.0825,4.4904,1
8717213,FR,GIVET,50.140000,4.817778,8713439,FR,GALIMAS,44.1656,0.4116,0
8717215,FR,MOHON,49.752500,4.733056,8717215,FR,Mohon,49.4509,4.4359,1
8717215,FR,MOHON,49.752500,4.733056,8771313,FR,Montbard,47.3706,4.201,0
8717225,FR,SEDAN,49.694722,4.930000,8717225,FR,Sedan,49.4142,4.5548,1
8717225,FR,SEDAN,49.694722,4.930000,8775638,FR,Eze,43.4319,7.2124,0
8717227,FR,RETHEL,49.504444,4.370278,8717227,FR,Rethel,49.3015,4.2211,1
8717227,FR,RETHEL,49.504444,4.370278,8758288,FR,"Lamothe Landerron",44.3346,0.0243,0
8717500,FR,"ST DIZIER",48.642778,4.946944,8717500,FR,"St Dizier",48.3833,4.5652,1
8717500,FR,"ST DIZIER",48.642778,4.946944,8719364,FR,Zetting,49.0441,7.0802,0
8717501,FR,REVIGNY,48.823889,4.985556,8717501,FR,Revigny,48.4925,4.5905,1
8717501,FR,REVIGNY,48.823889,4.985556,8747409,FR,Quimper,47.5941,4.0531,0
8717524,FR,LEROUVILLE,48.796944,5.538333,8717524,FR,Lérouville,48.4749,5.3218,1
8717524,FR,LEROUVILLE,48.796944,5.538333,8754518,FR,"Marolles en Hurepoix",48.3354,2.1727,0
8717525,FR,COMMERCY,48.765556,5.588889,8717525,FR,Commercy,48.4557,5.3519,1
8717525,FR,COMMERCY,48.765556,5.588889,8761562,FR,Carmaux,44.0253,2.0909,0
8717577,FR,VERDUN,49.165278,5.378611,8717577,FR,Verdun,49.0955,5.2244,1
8717577,FR,VERDUN,49.165278,5.378611,8744724,FR,Carentan,49.1808,1.1441,0
8717579,FR,ETAIN,49.207500,5.639444,8717579,FR,Etain,49.1227,5.3823,1
8717579,FR,ETAIN,49.207500,5.639444,8764104,FR,Lapeyrouse,46.1335,2.5336,0
8718201,FR,COLMAR,48.073056,7.346944,8718201,FR,Colmar,48.042,7.2047,1
8718201,FR,COLMAR,48.073056,7.346944,8748731,FR,Pouzauges,46.4508,0.4852,0
8718210,FR,SIERENTZ,47.656111,7.459444,8718210,FR,Sierentz,47.3921,7.2733,1
8718210,FR,SIERENTZ,47.656111,7.459444,8719364,FR,Zetting,49.0441,7.0802,0
8718223,FR,ALTKIRCH,47.626944,7.239444,8718223,FR,Altkirch,47.3738,7.1419,1
8718223,FR,ALTKIRCH,47.626944,7.239444,8746485,FR,SEGOS,43.3634,0.161,0
8718225,FR,DANNEMARIE,47.627222,7.123889,8718225,FR,Dannemarie,47.374,7.0728,1
8718225,FR,DANNEMARIE,47.627222,7.123889,8711808,FR,Savieres,48.242,3.5623,0
8718281,FR,METZERAL,48.013889,7.733889,8718281,FR,Metzeral,48.0048,7.0424,1
8718281,FR,METZERAL,48.013889,7.733889,8731720,FR,Maresquel,50.2428,1.5552,0
8718450,FR,HERICOURT,47.573056,6.769167,8718450,FR,Hericourt,47.3422,6.461,1
8718450,FR,HERICOURT,47.573056,6.769167,8301701,IT,"Milano Lambrate",45.2906,9.1413,0
8718452,FR,MONTBELIARD,47.510278,6.801389,8718452,FR,Montbéliard,47.3038,6.4805,1
8718452,FR,MONTBELIARD,47.510278,6.801389,8759476,FR,"Bretenoux Biars",44.5538,1.5037,0
8718462,FR,CLERVAL,47.396111,6.491944,8718462,FR,Clerval,47.2347,6.2931,1
8718462,FR,CLERVAL,47.396111,6.491944,8715702,FR,LANUEJOULS,44.2529,2.0921,0
8718500,FR,VESOUL,47.617222,6.151667,8718500,FR,Vesoul,47.3703,6.0907,1
8718500,FR,VESOUL,47.617222,6.151667,8759570,FR,"Les Versannes",45.0519,0.5127,0
8718524,FR,LURE,47.682778,6.492500,8718524,FR,Lure,47.4059,6.2932,1
8718524,FR,LURE,47.682778,6.492500,8727676,FR,Ribecourt,49.3009,2.5453,0
8718535,FR,JUSSEY,47.835000,5.906667,8718535,FR,Jussey,47.5006,5.5424,1
8718535,FR,JUSSEY,47.835000,5.906667,8771306,FR,Malain,47.1937,4.4838,0
8718557,FR,GRAY,47.445833,5.592500,8718557,FR,Gray,47.2645,5.3533,1
8718557,FR,GRAY,47.445833,5.592500,8772100,FR,"Lyon Vaise",45.4649,4.4825,0
8718562,FR,AILLEVILLERS,47.913333,6.336389,8718562,FR,Aillevillers,47.5445,6.2007,1
8718562,FR,AILLEVILLERS,47.913333,6.336389,8778456,FR,"Ille sur Tet",42.4005,2.3727,0
8719100,FR,THIONVILLE,49.354167,6.170278,8719100,FR,Thionville,49.1959,6.0906,1
8719100,FR,THIONVILLE,49.354167,6.170278,8758123,FR,"Moulis Listrac",45.0502,0.4439,0
8719111,FR,HAGONDANGE,49.255278,6.164167,8719111,FR,Hagondange,49.1512,6.095,1
8719111,FR,HAGONDANGE,49.255278,6.164167,8721316,FR,Obermodern,48.5032,7.3248,0
8719116,FR,"HETTANGE GRANDE",49.408056,6.155833,8719116,FR,"Hettange Grande",49.2428,6.0924,1
8719116,FR,"HETTANGE GRANDE",49.408056,6.155833,8769488,FR,CHAROLLES,46.2605,4.1624,0
8719123,FR,HAYANGE,49.330278,6.736389,8719123,FR,Hayange,49.195,6.0423,1
8719123,FR,HAYANGE,49.330278,6.736389,8775146,FR,Mallemoisson,44.0306,6.0708,0
8719169,FR,HOMECOURT,49.218056,5.997778,8719169,FR,Homécourt,49.1305,5.5957,1
8719169,FR,HOMECOURT,49.218056,5.997778,8739365,FR,"Petit Vaux",48.4034,2.2,0
8719203,FR,"METZ VILLE",49.109167,6.177778,8719203,FR,"Metz Ville",49.0633,6.1039,1
8719203,FR,"METZ VILLE",49.109167,6.177778,8759229,FR,"La Porcherie",45.3427,1.3218,0
8719207,FR,"METZ NORD",49.136667,6.166944,8719207,FR,"Metz Nord",49.0812,6.1004,1
8719207,FR,"METZ NORD",49.136667,6.166944,8714210,FR,Lorraine,48.565,6.101,0
8719220,FR,PELTRE,49.074167,6.220556,8719220,FR,Peltre,49.0426,6.1318,1
8719220,FR,PELTRE,49.074167,6.220556,8746273,FR,TARSAC,43.3958,0.0707,0
8719223,FR,REMILLY,49.014444,6.394167,8719223,FR,Remilly,49.0051,6.2342,1
8719223,FR,REMILLY,49.014444,6.394167,8717225,FR,Sedan,49.4142,4.5548,0
8719228,FR,MORHANGE,48.936667,6.659167,8719228,FR,Morhange,48.5613,6.3931,1
8719228,FR,MORHANGE,48.936667,6.659167,8741338,FR,Yvetot,49.372,0.4502,0
8719230,FR,BENESTROFF,48.906111,6.750556,8719230,FR,Bénestroff,48.5424,6.4511,1
8719230,FR,BENESTROFF,48.906111,6.750556,8759762,FR,"Marsac Creuse",46.0538,1.3508,0
